company_name,salary,year,edu,job_name,pos_count,salary_lower,salary_upper,city
黑魔方科技,22.5,3-5年,本科,产品经理-支付方向,2,15,30,成都
新东网科技,8.5,1-3年,本科,售前产品经理,1,7,10,成都
飞乐鸟,8.0,1-3年,大专,文创产品经理,2,6,10,成都
空间座标,17.5,5年以上,本科,高级产品经理,5,15,20,成都
玖桔科技,17.0,3-5年,本科,产品经理,4,14,20,成都
树仁教育学校,10.5,3-5年,本科,产品经理,3,8,13,成都
米兰柏羽医学美容医院,12.5,1-3年,本科,产品经理,6,10,15,成都
小鸡叫叫,22.5,3-5年,本科,高级产品经理,1,15,30,成都
乐檬互动,11.5,3-5年,本科,产品经理,1,8,15,成都
高强商务,12.5,1-3年,本科,产品经理,2,10,15,成都
我奥科技,12.5,3-5年,本科,产品经理,3,10,15,成都
海谱科技,10.5,1-3年,大专,产品经理,3,9,12,成都
未至科技,12.5,3-5年,本科,移动数据产品经理,2,10,15,成都
好医生云医疗,15.0,5年以上,本科,高级产品经理,6,12,18,成都
平安科技(深圳)...,7.5,经验不限,大专,产品经理,6,5,10,成都
乐客互娱,12.5,3-5年,大专,app产品经理,4,10,15,成都
居学科技,22.5,5年以上,本科,高级产品经理,3,15,30,成都
汇安融,12.5,3-5年,本科,产品经理,5,10,15,成都
西瓜创客,17.5,1-3年,本科,课程产品经理,2,15,20,成都
成都元素科技,3.5,应届生,本科,产品经理助理(实习),3,3,4,成都
享宇金科,10.5,1-3年,本科,b端产品经理,1,8,13,成都
未至科技,15.0,3-5年,本科,产品经理,5,10,20,成都
川大智胜,11.5,3-5年,本科,产品经理,5,9,14,成都
新潮传媒集团,22.5,5年以上,本科,业务产品经理（成都）（j11192）,3,15,30,成都
友信,6.0,经验不限,大专,金融产品经理,2,4,8,成都
瑞达期货,3.5,经验不限,大专,产品经理,1,2,5,成都
成都盈透科技,10.5,1-3年,本科,产品经理,4,8,13,成都
四川名红车辆制造,11.5,3-5年,本科,app产品经理,6,8,15,成都
友信,12.5,1年以内,大专,金融产品经理,3,10,15,成都
中国网安,16.0,3-5年,本科,安全产品线产品经理,1,12,20,成都
透世科技,5.5,3-5年,学历不限,产品经理,5,3,8,成都
旸谷技术,12.5,5年以上,本科,产品经理,4,10,15,成都
四川运泽,10.0,5年以上,本科,移动产品经理,5,8,12,成都
国信安,12.5,3-5年,本科,产品经理,6,10,15,成都
材智科技,12.5,1-3年,本科,产品经理,2,10,15,成都
宜蓓康科技,11.5,3-5年,大专,ui&&产品经理,4,9,14,成都
成都四象联创,10.0,3-5年,本科,产品经理,6,8,12,成都
100课堂,22.5,5年以上,本科,产品经理,2,15,30,成都
BBD,8.5,3-5年,本科,数据产品经理,3,7,10,成都
居学科技,16.0,3-5年,本科,产品经理,3,12,20,成都
蜀都耘智,15.5,3-5年,本科,产品经理,5,13,18,成都
网丁,16.0,3-5年,本科,产品经理,4,12,20,成都
映翰通,12.5,1-3年,本科,产品经理（dtu）,3,10,15,成都
北京环亚信通,16.0,5年以上,本科,产品经理,1,14,18,成都
灵悦互动,4.0,1-3年,本科,产品经理,1,3,5,成都
创品旅行,8.0,1-3年,大专,产品经理,2,6,10,成都
纵横六合,11.5,3-5年,本科,产品经理,6,8,15,成都
平安普惠|信用借款,5.5,1-3年,大专,电商产品经理,6,4,7,成都
杭州天阙科技有限公司,17.5,5年以上,本科,高级产品经理,5,15,20,成都
臻腾科技,12.5,经验不限,学历不限,产品经理,1,10,15,成都
安天实验室,21.5,5年以上,本科,高级产品经理,5,18,25,成都
堃灵传媒,8.0,3-5年,大专,电商产品经理,5,6,10,成都
宜信公司,10.5,1-3年,大专,金融产品经理,2,10,11,成都
网丁,18.0,3-5年,本科,运营商产品经理,5,12,24,成都
蓝鹰蔚来,4.5,1-3年,本科,实习产品经理,2,3,6,成都
必盈互动,9.5,1-3年,本科,产品经理/项目经理,2,7,12,成都
成都博智信息,12.5,3-5年,本科,产品经理,3,10,15,成都
四川天吉康晟,7.0,1-3年,大专,产品经理,4,6,8,成都
博众互动,17.5,3-5年,本科,高级产品经理,5,15,20,成都
金蜜工业卫士,21.5,5年以上,本科,高级风控产品经理,3,18,25,成都
恒高科技,12.5,1-3年,本科,硬件产品经理,1,10,15,成都
中建电商,20.0,5年以上,大专,产品经理,3,15,25,成都
订货宝,22.5,5年以上,本科,高级产品经理,1,15,30,成都
同步新科,12.5,5年以上,本科,产品经理,4,10,15,成都
龙信科技,19.0,3-5年,本科,产品经理,1,13,25,成都
智予成,10.0,3-5年,本科,产品经理（医学方向）,3,8,12,成都
优特云,10.0,经验不限,本科,产品经理(成都),5,8,12,成都
千氪财经,20.0,3-5年,本科,高级产品经理__广告方向,5,15,25,成都
成都博智信息,22.5,5年以上,大专,高级产品经理,3,15,30,成都
客如云,22.5,5年以上,本科,高级产品经理（saas产品总群）,5,15,30,成都
智慧流,15.5,5年以上,本科,产品经理,1,11,20,成都
科米创想,17.5,经验不限,学历不限,产品经理,3,15,20,成都
乐超人,10.5,1-3年,本科,产品经理,4,8,13,成都
欧督系统科技,8.0,1年以内,大专,产品经理,3,6,10,成都
成都博智信息,6.0,1-3年,本科,初级产品经理,3,4,8,成都
中安信业,6.5,经验不限,学历不限,金融产品经理,1,4,9,成都
平安科技(深圳)...,6.0,应届生,大专,金融产品经理,5,5,7,成都
北京知道创宇,20.0,3-5年,学历不限,特种产品经理(j10290),1,15,25,成都
中思远,10.0,1-3年,大专,产品经理,5,8,12,成都
成都京塔互联网科...,21.5,5年以上,本科,高级产品经理,5,18,25,成都
迈格伟业,10.5,1-3年,本科,产品经理,6,7,14,成都
盛趣时代,22.5,5年以上,本科,高级产品经理,1,15,30,成都
智慧流,8.5,1-3年,本科,产品经理,2,7,10,成都
大数据产研院,14.0,3-5年,本科,产品经理,6,11,17,成都
BBD,16.0,5年以上,本科,产品经理-政企(j10080),4,12,20,成都
中国平安,9.5,经验不限,大专,金融产品经理,5,7,12,成都
东信北邮,12.5,1-3年,本科,智能硬件产品经理,1,10,15,成都
第壹街舞,22.5,3-5年,本科,产品经理,2,15,30,成都
成都君忆汽车,12.0,1-3年,本科,产品经理,6,8,16,成都
幸福有菜,8.0,3-5年,学历不限,产品经理,3,6,10,成都
神话科技传媒,20.0,5年以上,本科,产品经理,1,15,25,成都
博世医疗,11.5,3-5年,本科,产品经理,2,8,15,成都
少点盐,6.0,经验不限,学历不限,产品经理,4,4,8,成都
朗培商学院,15.5,3-5年,大专,中高级saas产品经理,5,11,20,成都
黑魔方科技,10.5,3-5年,本科,产品经理,2,8,13,成都
享宇金科,10.5,3-5年,本科,中级产品经理,5,8,13,成都
成都博智信息,14.5,3-5年,本科,crm产品经理,5,11,18,成都
平安普惠,12.5,经验不限,大专,金融产品经理,2,10,15,成都
环球国旅,4.0,1年以内,大专,产品经理,4,3,5,成都
金口碑网络科技,11.5,3-5年,大专,高级产品经理,4,9,14,成都
黑魔方科技,22.5,5年以上,本科,资深产品经理-支付方向,4,15,30,成都
海康交通大数据,22.5,3-5年,本科,高级产品经理,5,15,30,成都
友推科技,15.0,3-5年,本科,产品经理,5,12,18,成都
嗨创科技,8.5,3-5年,大专,产品经理,2,6,11,成都
链圈,8.5,3-5年,本科,产品经理,6,7,10,成都
乐信圣文,8.5,1-3年,本科,产品经理助理,6,6,11,成都
翰林文化,7.0,1年以内,本科,产品经理,4,5,9,成都
埃克思智能,10.0,1-3年,本科,产品经理,4,8,12,成都
成都链安科技,17.5,1-3年,本科,区块链产品经理,1,15,20,成都
天星国际科技,19.0,5年以上,本科,saas产品经理 (cet6 北美平台）,3,13,25,成都
四川乐美优品电商公司,6.0,1-3年,大专,产品经理,6,4,8,成都
平安集团,7.5,应届生,大专,金融产品经理,1,5,10,成都
青少年创客,7.5,经验不限,本科,产品经理,2,5,10,成都
OPPO,30.0,3-5年,本科,语音助手产品经理（成都）24852597,4,20,40,成都
多点Dmall,20.0,3-5年,本科,数据产品经理,3,15,25,成都
成都季诺科技有限...,7.5,应届生,本科,产品经理管培生,3,5,10,成都
一云米科技,10.0,3-5年,本科,产品经理,5,8,12,成都
成都集致生活科技...,12.5,3-5年,本科,高级产品经理,3,10,15,成都
腾木科技,12.5,3-5年,本科,产品经理,2,10,15,成都
四川联影,9.0,3-5年,本科,产品经理,1,8,10,成都
壹玖壹玖终端企业,12.0,1-3年,大专,业务中台产品经理,1,8,16,成都
要出发周边游,7.5,1-3年,本科,酒店产品经理,1,5,10,成都
如晶谦和,10.0,1-3年,大专,产品经理,1,8,12,成都
乐信圣文,30.0,5年以上,本科,高级产品经理,3,20,40,成都
成都求职问问科技,10.0,1-3年,本科,产品经理,1,8,12,成都
交子未来科技,15.5,3-5年,本科,产品经理,3,11,20,成都
乐信圣文,20.0,3-5年,本科,高级产品经理,2,15,25,成都
乐汇,10.5,3-5年,本科,电商产品经理,6,10,11,成都
平安普惠东御街分公司,15.0,经验不限,大专,金融产品经理,4,10,20,成都
四川荣千谷,22.5,5年以上,本科,资深产品经理,1,15,30,成都
浙江协同数据,18.0,3-5年,本科,产品经理,4,12,24,成都
居学科技,22.5,3-5年,本科,产品经理,1,15,30,成都
合和年,15.0,1年以内,学历不限,金融产品经理,6,10,20,成都
BBD,10.5,1-3年,本科,数据产品经理(j10266),4,8,13,成都
赞比西,10.0,3-5年,学历不限,产品经理,1,8,12,成都
科米创想,18.0,经验不限,学历不限,区块链产品经理,3,12,24,成都
誉境金服,20.0,3-5年,本科,产品经理,4,15,25,成都
金晨数通,16.0,3-5年,本科,高级产品经理,5,12,20,成都
找我网,22.5,3-5年,本科,saas高级产品经理,1,15,30,成都
初心不二科技,10.5,3-5年,大专,产品经理(产品兼项目),3,8,13,成都
中之保,9.0,1年以内,本科,金融产品经理,1,6,12,成都
迅鳐科技,18.5,3-5年,大专,产品经理（区块链）,3,15,22,成都
烽顺科技,10.0,3-5年,本科,产品经理（医疗）,5,8,12,成都
新美之旅,6.5,1-3年,大专,研学产品经理,2,5,8,成都
平安科技,6.0,经验不限,大专,金融产品经理,2,4,8,成都
浩森时代,10.0,经验不限,大专,金融产品经理,4,8,12,成都
好房通,9.0,1-3年,本科,产品专员/产品经理,2,8,10,成都
平安普惠,6.5,经验不限,大专,金融产品经理,2,4,9,成都
成都满惠网络科技...,10.0,3-5年,大专,b端产品经理,3,8,12,成都
明厚天股份,14.0,5年以上,本科,高级产品经理,6,10,18,成都
友众信业,7.5,1年以内,大专,金融产品经理,5,5,10,成都
赋游未来学院,7.5,1-3年,本科,研学产品经理,1,5,10,成都
第壹街舞,22.5,3-5年,本科,产品经理-erp项目经理,2,15,30,成都
易停车,7.0,3-5年,大专,产品经理,5,6,8,成都
金瑞麒科技,12.5,3-5年,本科,产品经理,5,10,15,成都
朗培商学院,15.5,3-5年,大专,中高级移动产品经理,2,11,20,成都
微品致远,9.5,1-3年,本科,产品经理（成都）,5,8,11,成都
新康众,22.5,3-5年,本科,python,5,15,30,南京
中软国际,12.5,1-3年,本科,python,1,10,15,南京
万得,14.5,1-3年,本科,python,2,11,18,南京
软通动力,12.5,1-3年,本科,python,6,10,15,南京
赛宁网安,11.5,经验不限,本科,python,6,8,15,南京
中软国际,11.5,1-3年,本科,python开发,4,9,14,南京
奥本景观规划设计,6.0,经验不限,本科,python,2,4,8,南京
第三极区块链,11.5,经验不限,本科,python,6,9,14,南京
newlixon,12.5,3-5年,本科,python工程师,5,10,15,南京
万得,15.5,1年以内,本科,python,1,11,20,南京
万得,12.5,1-3年,本科,python爬虫工程师,3,10,15,南京
北京腾信软创,12.5,5年以上,大专,python,3,10,15,南京
傲梦网络科技,8.5,经验不限,本科,python老师,4,6,11,南京
南京天创文化,30.0,3-5年,研究生,python,2,20,40,南京
万得,16.0,1-3年,本科,python,5,12,20,南京
南京星翰数字科技...,10.5,3-5年,大专,python,4,10,11,南京
乐博乐博机器人,11.0,经验不限,本科,python讲师,2,10,12,南京
newlixon,23.5,5年以上,本科,资深python工程师,3,20,27,南京
南京有米信息科技,9.5,3-5年,本科,python网络爬虫工程师,3,8,11,南京
Webeye,23.0,3-5年,本科,python后端开发工程师,3,16,30,南京
松勤,17.5,3-5年,本科,python,5,15,20,南京
Webeye,12.5,1-3年,本科,python开发,4,10,15,南京
创数,12.5,3-5年,大专,python爬虫工程师,4,10,15,南京
云帐房,17.5,经验不限,本科,python工程师,4,15,20,南京
艾帕斯,6.5,3-5年,本科,python程序员,3,5,8,南京
购物党,22.5,经验不限,本科,python高级工程师,1,15,30,南京
网感至察,12.5,1-3年,本科,python工程师,4,10,15,南京
鑫合易家,10.0,1-3年,本科,python开发工程师,2,8,12,南京
南京考拉网络科技,10.5,1-3年,本科,python后端开发工程师,3,8,13,南京
麦佳电商,7.5,经验不限,大专,python爬虫工程师,1,5,10,南京
润和软件,11.5,1-3年,本科,python开发测试工程师,5,9,14,南京
网感至察,12.5,1-3年,本科,python（爬虫工程师）,2,10,15,南京
Webeye,18.0,3-5年,本科,python开发,1,12,24,南京
畅索软件,12.5,3-5年,本科,python开发,4,10,15,南京
感易智能,30.0,3-5年,研究生,python后端-南京,2,20,40,南京
欧奔软件,7.5,经验不限,本科,python开发工程师,4,7,8,南京
南京罗杰软件发展...,12.5,1-3年,大专,python开发工程师,4,10,15,南京
谷芽数据,10.5,1-3年,本科,python开发工程师,4,8,13,南京
万得资讯,15.5,3-5年,本科,python爬虫开发,2,11,20,南京
云思创智,20.0,3-5年,本科,高级python工程师,1,15,25,南京
润和软件,10.5,1-3年,本科,python开发测试,5,8,13,南京
趋势科技,17.5,1-3年,本科,资深软件开发工程师 - python/java,6,15,20,南京
华为成都,26.0,3-5年,本科,南京_c++ 急招c++ python java工程师,4,22,30,南京
孩子王,16.0,3-5年,本科,python运维开发工程师,1,12,20,南京
傲梦网络科技,8.5,经验不限,本科,python线上讲师,5,6,11,南京
毕马威智能创新空间,12.5,1-3年,本科,python工程师,5,10,15,南京
鑫合易家,10.0,1-3年,本科,python开发工程师,5,8,12,南京
南京四象,12.5,经验不限,本科,python后端开发工程师,5,10,15,南京
升智科技,17.5,3-5年,本科,高级python开发,2,15,20,南京
控维通信科技,8.5,1年以内,本科,python开发工程师,4,7,10,南京
迪普思数据,10.5,1-3年,大专,python高级工程师(南京),2,8,13,南京
Webeye,22.5,1-3年,本科,后端开发工程师（python）,6,15,30,南京
如皋中软,14.5,3-5年,本科,java、python双方向讲师,1,12,17,南京
newlixon,12.5,3-5年,本科,python高级开发工程师,3,10,15,南京
欣泽科技,17.5,3-5年,本科,python全栈工程师,2,15,20,南京
众安信息,10.5,1-3年,本科,python开发工程师,4,8,13,南京
白鸥网络科技有限公司,6.0,1-3年,大专,python开发爬虫工程师,1,4,8,南京
中电广通,12.5,3-5年,本科,python开发工程师,6,10,15,南京
众安信息,11.5,1-3年,本科,python开发工程师,5,9,14,南京
第三极区块链,11.5,经验不限,本科,python开发工程师,5,9,14,南京
南京博管,12.5,1-3年,本科,python开发工程师,6,10,15,南京
白鸥网络科技有限公司,7.5,1-3年,本科,python工程师,2,5,10,南京
清晓科技,4.0,经验不限,本科,python教师,3,3,5,南京
云思创智,16.0,1-3年,本科,python高级开发工程师,4,12,20,南京
川陀大匠,7.0,经验不限,学历不限,python web,5,5,9,南京
北信源软件,12.0,3-5年,大专,高级python开发工程师,3,8,16,南京
江苏万和,12.5,1-3年,本科,python讲师,3,10,15,南京
今日头条,45.0,3-5年,本科,资深python研发工程师,1,30,60,南京
万得,19.5,经验不限,本科,python爬虫,6,13,26,南京
小米,20.0,1-3年,本科,python后端开发工程师,3,15,25,南京
今日头条,37.5,3-5年,本科,资深python研发工程师,1,25,50,南京
南京紫津融畅信息科技,6.0,1年以内,本科,python 工程师,1,5,7,南京
小黑鱼,22.5,5年以上,本科,python开发工程师-南京,6,15,30,南京
北明软件,14.0,3-5年,本科,python,1,10,18,南京
融奕数智,12.5,1-3年,本科,python开发工程师,1,10,15,南京
深圳华为,22.5,3-5年,本科,python,2,15,30,南京
苏宁金融,22.5,5年以上,本科,中高级java开发工程师（java、python、go）,2,15,30,南京
紫光西数,10.5,1年以内,本科,python开发工程师,4,8,13,南京
保之顺,6.5,1-3年,大专,python爬虫工程师,4,4,9,南京
中科数据,7.5,1年以内,本科,python,2,5,10,南京
南京佳泰得投资管理,9.0,1-3年,本科,python工程师,5,8,10,南京
指食针,20.0,1-3年,本科,精英爬虫 python工程师,6,15,25,南京
拓攻,12.5,1-3年,本科,python开发工程师,5,10,15,南京
小码王,12.5,1-3年,本科,少儿编程讲师（scratch /python/c++）,4,10,15,南京
南京全设,10.5,1-3年,本科,python,2,10,11,南京
智录科技,8.5,应届生,大专,python,1,6,11,南京
南京关宁电子,12.5,1-3年,学历不限,python开发（爬虫）工程师,5,10,15,南京
普世科技,8.0,1-3年,大专,python研发工程师,4,6,10,南京
万得,6.5,1-3年,本科,数据分析师（python）,2,5,8,南京
富士通南大软件,19.5,3-5年,本科,python开发工程师,4,13,26,南京
Sleewa,18.0,1-3年,本科,c++/python/qt软件工程师,4,12,24,南京
干支网络,10.0,经验不限,本科,python,1,8,12,南京
汇川视觉,12.5,经验不限,研究生,平台软件工程师（c/c++/c#/python）,5,10,15,南京
控维通信科技,8.0,经验不限,本科,python开发工程师,2,6,10,南京
迪普思数据,6.0,经验不限,大专,python,3,5,7,南京
南京苏宁软件,15.0,3-5年,大专,python开发工程师,2,10,20,南京
法信,15.0,1-3年,大专,python,6,10,20,南京
南京托伦特,10.5,3-5年,本科,python工程师,5,8,13,南京
